x0,x1,x2,x3,y,x4,x5
A6,25.0,A11,A54,0.05,0.02,0.0
A4,29.0,A1,A12,0.03,0.04,0.0
A2,27.0,A10,A5,0.0,0.01,0.04
A1,28.0,A2,A539,0.03,0.0,0.0
A5,36.0,A1,A22,0.0,0.0,0.13
A3,21.0,A5,A30,0.0,0.0,0.02
A11,23.0,A11,A31,0.0,0.02,0.0
A6,22.0,A5,A15,2.09,0.63,0.03
A12,16.0,A6,A7,0.73,0.5,0.0
A2,30.0,A4,A5,0.11,0.07,0.0
A1,31.0,A7,A13,0.0,0.0,0.03
A11,29.0,A1,A10,0.01,0.04,0.0
,30.0,A8,A41,0.07,0.0,0.0
A12,17.0,A6,A18,0.18,0.12,0.0
A9,31.0,A6,A39,0.09,0.25,0.03
A15,21.0,A0,A39,1.7,0.59,0.21
A2,30.0,A11,A24,0.05,0.01,0.0
A9,31.0,A1,A12,0.11,0.07,5.896813255881054
A15,24.0,A1,A5,0.03,0.01,0.0
A3,23.0,A5,A15,0.8,0.21,0.55
A17,,A1,A43,0.42,0.02,0.0
,29.0,A8,A57,0.0,0.02,0.0
A6,23.0,A6,A7,0.62,0.04,0.0
A14,35.0,A1,A5,1.08,1.35,0.48
A9,30.0,A9,A6,0.08,0.02,0.0
A9,28.0,A6,A7,0.13,0.0,0.0
A9,33.0,A1,A18,1.23,0.68,0.04
A1,27.0,A9,A12,0.03,0.0,0.0
A0,21.0,A5,A5,0.04,0.02,0.0
A2,29.0,A9,A22,0.05,0.0,0.02
A13,28.0,A6,A17,0.33,0.0,0.0
A6,26.0,A11,A422,0.02,0.01,0.0
A12,18.0,A4,A18,0.12,0.08,0.41
A12,16.0,A6,A5,0.08,0.05,0.35
A3,21.0,A9,A3,1.13,0.32,0.0
A30,15.0,A7,A174,0.0,0.0,0.14
A11,27.0,A10,A65,0.0,0.01,0.0
A8,35.0,A5,A122,0.16,0.01,0.05
A11,29.0,A1,A15,0.0,0.03,0.0
A15,25.0,A4,A34,0.95,0.11,0.46
A3,20.0,A10,A5,0.06,0.04,0.0
A4,27.0,A1,A7,0.54,0.4,0.0
A6,25.0,A6,A7,0.28,0.03,0.0
A0,24.0,A0,A244,0.44,0.16,0.0
,31.0,A1,A8,0.36,0.46,0.0
A3,25.0,A9,A5,0.07,0.06,0.0
,22.0,A6,A39,0.04,0.01,0.0
A12,18.0,A0,A18,1.96,0.72,0.0
A8,33.0,A5,A1,0.0,0.0,0.07
A20,16.0,A3,A67,0.0,0.0,0.12
A5,35.0,A5,A83,0.0,0.0,0.03
A23,12.0,A3,A39,1.0,0.3,0.31
A6,23.0,A1,A68,0.09,0.03,0.0
A3,22.0,A4,A538,0.01,0.01,0.0
A6,24.0,A6,A96,0.88,0.04,0.0
A0,22.0,A9,A54,0.01,0.0,0.0
A2,29.0,A6,A24,0.13,0.0,0.0
A0,24.0,A2,A52,0.02,0.01,0.0
A2,30.0,A1,A7,0.22,0.08,0.0
A15,23.0,A11,A7,0.33,0.09,0.0
A6,,A11,A35,0.16,0.05,0.0
A2,31.0,A4,A24,0.4,0.99,0.0
A13,30.0,A6,A35,0.04,0.0,0.0
A12,15.0,A11,A18,0.02,0.01,0.1
A9,30.0,A11,A24,0.24,0.19,0.0
A10,18.0,A6,A138,0.02,0.01,0.0
A4,,A1,A11,0.52,0.26,0.0
A11,28.0,A7,A43,0.0,0.01,0.0
A11,29.0,A10,A37,0.01,0.02,0.0
,30.0,A8,A12,0.04,0.0,0.0
A1,26.0,A5,A58,0.0,0.0,0.01
A8,32.0,A1,A11,0.19,0.17,0.0
A11,35.0,A10,A101,0.0,0.01,0.0
A9,30.0,A6,A39,0.09,0.2,0.0
A3,23.0,A9,A7,3.27,2.83,0.08
A11,35.0,A8,A7,0.05,0.13,0.0
A2,29.0,A7,A22,0.0,0.0,0.08
A20,18.0,A6,A39,0.0,0.0,0.09
A9,29.0,A6,A22,0.0,0.0,0.05
A8,31.0,A1,A11,0.08,0.02,0.0
A2,28.0,A4,A269,0.0,0.0,0.06
A4,26.0,A3,A12,0.44,0.03,0.0
A0,26.0,A1,A1,0.12,0.04,0.0
A9,32.0,A11,A31,1.05,0.77,0.1
A15,23.0,A3,A150,0.0,0.0,0.21
A9,30.0,A1,A7,0.11,0.03,0.0
A20,17.0,A0,A10,0.0,0.0,0.06
A2,28.0,A4,A10,0.0,0.0,0.04
A9,30.0,A5,A170,0.0,0.0,0.07
A2,26.0,A5,A39,0.0,0.0,0.05
A3,24.0,A6,A96,0.43,0.33,0.0
A12,18.0,A6,A66,0.65,0.44,0.0
A12,19.0,A6,A22,0.0,0.0,0.14
A2,28.0,A5,A14,0.13,0.0,0.0
,23.0,A11,A12,0.08,0.06,0.0
A13,29.0,A1,A164,0.14,0.04,0.0
A22,35.0,A11,A7,0.72,0.37,0.01
A3,23.0,A10,A123,0.0,0.0,0.19
A13,28.0,A6,A85,0.0,0.2,0.0
A12,19.0,A6,A156,0.03,0.02,0.0
A13,30.0,A1,A41,0.03,0.0,0.0
A1,25.0,A6,A5,0.01,0.88,0.31
A13,29.0,A6,A297,0.09,0.0,0.0
A1,26.0,A4,A29,0.0,0.0,0.11
A3,29.0,A6,A43,0.08,0.07,0.0
A15,22.0,A4,A1,0.48,0.13,0.0
A3,31.0,A7,A197,0.0,0.0,0.01
A9,32.0,A1,A18,0.5,0.28,0.04
A8,34.0,A0,A34,0.61,0.34,0.79
A8,36.0,A7,A72,0.04,0.0,0.01
A0,27.0,A4,A44,0.87,0.32,0.0
A10,16.0,A8,A132,0.0,0.0,0.12
A4,28.0,A1,A24,2.4,1.03,0.0
A13,27.0,A10,A17,0.11,0.01,0.0
A2,28.0,A1,A62,0.0,0.0,0.12
,25.0,A9,A7,0.19,0.07,0.0
A2,28.0,A1,A22,0.17,0.02,0.02
A1,30.0,A7,A39,0.0,0.0,0.29
A4,27.0,A9,A12,0.23,0.0,0.0
A6,26.0,A9,A39,0.1,0.03,0.0
A2,26.0,A7,A15,0.11,0.01,0.12
A9,27.0,A11,A7,0.28,0.59,0.0
A12,18.0,A2,A18,0.04,0.03,0.0
A3,28.0,A7,A82,0.04,0.03,0.0
A10,17.0,A6,A78,0.48,0.08,0.0
A9,30.0,A1,A31,2.79,2.61,0.17
A21,6.0,A9,A34,1.13,0.37,0.41
A12,22.0,A8,A64,0.03,0.02,0.0
A8,33.0,A5,A34,0.89,0.57,0.46
A20,17.0,A5,A122,0.0,0.0,0.31
A12,17.0,A3,A78,0.38,0.26,0.0
A6,22.0,A8,A4,1.01,0.1,0.0
A1,26.0,A1,A5,0.38,0.35,0.38
A4,31.0,A1,A14,0.12,0.0,0.0
A12,15.0,A6,A178,0.28,0.19,0.0
A11,28.0,A4,A7,0.0,0.01,0.0
A15,26.0,A6,A5,0.0,0.0,0.04
,22.0,A0,A12,0.25,0.09,0.0
A2,30.0,A1,A24,0.17,0.01,0.0
A13,,A6,A35,0.7,0.0,0.0
A4,33.0,A5,A29,0.15,0.1,0.01
A12,18.0,A6,A31,0.04,0.03,0.0
A1,30.0,A7,A13,0.0,0.0,0.04
A25,19.0,A9,A457,0.0,0.0,0.17
A2,27.0,A3,A62,0.0,0.0,0.06
A10,17.0,A3,A12,1.37,0.28,0.03
A4,31.0,A6,A6,0.05,0.04,0.0
A4,,A4,A35,0.06,0.0,0.0
A13,26.0,A1,A3,0.04,0.0,0.0
A15,23.0,A9,A10,0.02,0.01,0.0
A14,36.0,A1,A29,0.0,0.0,0.28
A13,30.0,A4,A35,0.0,0.02,0.0
A15,25.0,A2,A39,0.32,0.08,0.0
A16,21.0,A10,A34,0.0,0.0,0.89
A9,31.0,A6,A7,0.78,0.0,0.0
A13,27.0,A4,A34,3.81,2.3,1.58
A4,31.0,A3,A10,0.79,0.18,0.03
A2,28.0,A8,A2,0.07,0.01,0.0
A3,22.0,A1,A7,0.04,0.03,0.0
A3,22.0,A6,A7,0.45,0.35,0.0
A1,29.0,A3,A12,0.17,0.02,0.0
A12,18.0,A4,A18,0.63,0.43,0.0
A0,23.0,A1,A76,0.1,0.04,0.0
A9,27.0,A6,A18,0.29,0.0,0.0
A3,27.0,A1,A100,0.14,0.11,0.0
A10,20.0,A0,A34,0.82,0.36,0.25
A13,27.0,A11,A34,3.06,1.18,0.29
A13,29.0,A4,A270,0.19,0.01,0.0
A13,28.0,A4,A8,0.32,0.23,0.0
A4,26.0,A4,A59,0.04,0.0,0.0
A5,36.0,A5,A217,0.0,0.0,0.02
A4,31.0,A11,A17,0.82,0.61,0.03
A2,27.0,A5,A25,0.05,0.0,0.0
A9,31.0,A4,A35,0.04,0.05,0.0
A6,23.0,A3,A189,0.02,0.01,0.0
,23.0,A0,A21,0.05,0.01,0.0
A3,27.0,A3,A43,1.15,0.0,0.76
A6,25.0,A10,A6,0.11,0.03,0.0
A9,30.0,A9,A65,0.25,0.76,0.08
A4,34.0,A1,A11,0.69,0.52,0.0
A5,34.0,A1,A11,0.03,0.13,0.0
A17,,A1,A24,0.2,0.01,0.0
A3,25.0,A9,A128,0.06,0.05,0.0
A10,18.0,A9,A3,0.28,0.14,0.0
A0,22.0,A6,A317,0.0,0.0,0.12
A4,29.0,A8,A14,0.0,0.0,0.07
A1,27.0,A1,A5,0.22,0.16,0.04
A3,27.0,A4,A393,0.92,0.04,0.0
A13,28.0,A10,A125,0.05,0.0,0.0
A6,25.0,A1,A15,0.68,0.38,0.0
A22,34.0,A1,A29,0.08,0.07,0.0
A4,26.0,A6,A31,0.11,0.0,0.0
A12,19.0,A4,A297,0.0,0.0,0.44
A13,29.0,A1,A281,0.14,0.01,0.0
A8,34.0,A5,A83,0.33,0.07,0.27
A7,11.0,A1,A22,0.0,0.0,0.28
A7,15.0,A5,A202,0.0,0.0,0.1
A12,16.0,A10,A540,0.11,0.07,0.0
,18.0,A6,A21,0.3,0.02,0.0
A13,28.0,A11,A172,0.02,0.0,0.0
A2,29.0,A7,A73,0.0,0.0,0.03
A2,28.0,A5,A181,0.0,0.0,0.01
A13,27.0,A1,A7,0.45,0.47,0.0
A2,28.0,A0,A68,0.39,0.0,0.0
A25,20.0,A6,A39,0.0,0.0,0.08
A3,21.0,A6,A7,0.36,0.28,0.0
A2,29.0,A1,A1,0.0,0.0,0.09
A9,,A9,A43,0.16,0.35,0.01
A3,24.0,A1,A10,0.19,0.15,0.17
A11,35.0,A9,A195,0.0,0.03,0.0
A14,35.0,A7,A71,0.0,0.06,0.0
A5,33.0,A1,A83,0.09,0.02,0.08
A8,32.0,A5,A34,0.5,0.32,0.49
A4,28.0,A6,A24,0.04,0.0,0.0
A13,30.0,A1,A52,0.02,0.0,0.0
A7,16.0,A0,A34,0.26,0.07,1.09
A8,34.0,A5,A39,0.0,0.0,0.07
A11,35.0,A1,A15,0.0,0.02,0.0
A2,28.0,A5,A273,0.08,0.0,0.01
A12,18.0,A1,A0,0.03,0.02,0.0
A23,13.0,A1,A10,0.0,0.0,0.07
A2,27.0,A7,A5,0.0,0.0,0.02
A3,25.0,A1,A32,0.03,0.02,0.0
A1,28.0,A2,A100,0.06,0.0,0.0
A13,29.0,A8,A39,0.07,0.01,0.0
A6,24.0,A9,A4,0.18,0.08,0.0
A2,26.0,A6,A24,0.2,0.0,0.0
A10,19.0,A1,A50,0.68,0.12,0.0
A2,28.0,A2,A52,0.24,0.0,0.0
A13,30.0,A4,A34,0.2,0.0,0.0
A4,33.0,A6,A31,0.64,0.39,0.0
A9,31.0,A10,A129,0.18,0.0,0.0
A6,22.0,A6,A15,0.05,0.01,0.0
A1,25.0,A9,A18,0.02,0.01,0.0
A3,23.0,A6,A98,0.37,0.29,0.0
A9,32.0,A10,A22,0.0,0.0,0.09
A17,,A2,A541,0.2,0.01,0.0
A5,36.0,A7,A35,0.0,0.0,0.03
A3,24.0,A1,A10,0.1,0.08,0.0
A1,31.0,A7,A91,0.0,0.0,0.02
A3,28.0,A9,A11,0.1,0.08,0.0
A6,23.0,A0,A12,0.08,0.02,0.0
,14.0,A0,A34,1.97,0.76,1.07
A14,35.0,A5,A1,0.0,0.01,0.09
A9,31.0,A4,A1,0.0,0.0,0.16
A7,15.0,A5,A132,0.0,0.0,0.13
A20,15.0,A3,A36,0.0,0.0,0.28
A3,30.0,A7,A91,0.0,0.0,0.02
A2,31.0,A2,A542,0.0,0.05,0.0
A2,28.0,A11,A24,0.57,0.26,0.0
A6,23.0,A3,A1,0.78,0.18,0.03
A2,29.0,A4,A24,0.09,0.01,0.0
A6,25.0,A11,A15,0.16,0.05,0.0
A7,13.0,A6,A58,0.0,0.0,0.17
A17,2.0,A11,A43,0.73,0.04,0.0
A11,26.0,A9,A65,0.0,0.02,0.0
A4,28.0,A5,A43,0.32,0.18,0.19
A12,19.0,A1,A118,0.27,0.18,0.0
A0,24.0,A2,A34,0.0,0.0,0.04
A2,24.0,A0,A34,5.08,3.11,1.25
A2,30.0,A2,A208,0.0,0.25,0.0
A1,28.0,A9,A31,0.52,0.28,0.0
A2,26.0,A4,A289,0.0,0.0,0.2
A3,25.0,A11,A24,0.98,0.04,0.0
A0,24.0,A4,A44,0.11,0.04,0.0
A2,30.0,A6,A7,0.13,0.5,0.0
A3,,A5,A35,0.08,0.06,0.15
A1,26.0,A4,A18,0.04,0.0,0.0
,29.0,A1,A24,0.31,0.32,0.0
A13,27.0,A5,A22,0.08,0.0,0.01
A2,27.0,A1,A12,0.5,0.62,0.0
A12,18.0,A1,A156,0.13,0.09,0.0
A9,32.0,A1,A7,0.37,0.0,0.0
A12,17.0,A9,A66,0.05,0.03,0.0
A0,25.0,A11,A5,0.05,0.02,0.0
A8,33.0,A1,A39,0.0,0.0,0.22
A1,29.0,A4,A31,0.06,0.02,0.0
A4,30.0,A1,A12,0.07,0.04,0.0
A7,14.0,A5,A123,0.0,0.0,0.12
A25,19.0,A7,A24,0.0,0.0,0.1
A16,20.0,A0,A10,0.0,0.0,0.07
A18,35.0,A1,A1,0.0,0.01,0.0
A12,17.0,A0,A78,0.75,0.44,0.0
A2,28.0,A7,A91,0.0,0.0,0.07
A3,24.0,A3,A123,0.0,0.0,0.01
A13,31.0,A4,A7,0.13,0.04,0.0
A9,30.0,A11,A39,0.41,0.47,0.0
A22,34.0,A11,A7,1.84,0.8,0.04
A4,30.0,A4,A46,0.1,0.01,0.0
A13,28.0,A1,A12,0.15,0.0,0.0
A10,20.0,A9,A34,0.65,0.15,0.19
A6,23.0,A6,A7,0.4,0.02,0.0
A3,23.0,A4,A1,0.0,0.0,0.2
A3,24.0,A6,A7,4.18,0.26,0.01
A6,24.0,A3,A54,0.11,0.03,0.0
A15,22.0,A0,A34,4.01,1.26,0.87
A12,17.0,A1,A22,0.09,0.06,0.11
A13,29.0,A7,A29,0.0,0.0,0.01
A9,32.0,A11,A24,4.99,5.88,0.65
A2,29.0,A1,A85,0.08,0.0,0.0
A9,27.0,A6,A5,0.04,1.1,0.32
A9,32.0,A7,A142,0.0,0.0,0.04
A1,33.0,A7,A543,0.0,0.0,0.01
A3,22.0,A1,A31,8.41,5.49,0.47
A12,16.0,A9,A201,0.03,0.02,0.0
A12,14.0,A11,A21,0.06,0.04,0.0
A15,25.0,A7,A96,0.14,0.04,0.0
A18,35.0,A6,A34,0.13,0.16,0.13
A12,16.0,A6,A69,0.99,0.13,0.1
A3,26.0,A4,A18,0.0,0.84,0.0
A1,26.0,A4,A39,0.0,0.0,0.06
A21,3.0,A0,A34,0.33,0.07,0.7
A5,36.0,A7,A14,0.0,0.0,0.02
A13,29.0,A2,A370,0.02,0.0,0.0
A1,25.0,A6,A7,0.1,0.01,0.0
A4,32.0,A6,A7,2.53,0.16,0.0
A4,30.0,A0,A14,0.1,0.06,0.0
A12,17.0,A11,A118,0.25,0.17,0.0
A3,22.0,A6,A39,0.0,0.0,0.55
A2,26.0,A5,A1,0.1,0.0,0.0
A2,26.0,A4,A143,0.0,0.0,0.03
A0,23.0,A0,A24,0.14,0.05,0.0
A2,26.0,A5,A34,6.42,4.52,6.04
A6,22.0,A11,A7,0.65,0.22,0.0
A1,28.0,A5,A39,0.06,0.0,0.0
A2,28.0,A4,A313,0.1,0.0,0.0
A13,31.0,A11,A99,0.11,0.0,0.0
A2,25.0,A4,A37,0.07,0.0,0.0
A30,15.0,A11,A58,0.0,0.0,0.02
A3,22.0,A6,A7,0.0,0.0,0.04
A3,28.0,A0,A278,0.17,0.13,0.0
A1,26.0,A6,A5,0.0,0.0,0.15
A15,22.0,A4,A64,0.1,0.03,0.0
A9,28.0,A0,A18,0.01,0.06,0.0
A8,,A9,A52,0.08,0.0,0.0
,25.0,A11,A24,1.22,0.39,0.0
A22,34.0,A4,A15,0.08,0.09,0.0
A12,16.0,A3,A78,0.01,0.01,0.0
A3,24.0,A3,A3,0.92,0.72,0.0
A2,29.0,A10,A148,0.0,0.02,0.0
A5,34.0,A6,A97,0.11,0.0,0.0
A12,18.0,A6,A31,0.22,0.15,0.0
A4,28.0,A11,A3,0.25,0.17,0.01
A22,35.0,A7,A198,0.29,0.21,0.0
A12,17.0,A9,A544,0.16,0.11,0.0
A22,34.0,A6,A5,0.02,0.1,0.0
A3,20.0,A9,A156,0.1,0.08,0.0
A12,19.0,A9,A24,0.27,0.18,0.0
A2,24.0,A8,A7,0.27,0.0,0.0
A1,32.0,A3,A107,0.0,0.0,0.01
A5,32.0,A1,A22,0.13,0.06,0.04
A2,28.0,A5,A1,0.0,0.0,0.07
A14,35.0,A1,A22,0.02,0.01,0.04
A13,28.0,A11,A5,0.06,0.0,0.0
A6,22.0,A1,A22,0.04,0.01,0.04
A1,34.0,A1,A13,0.0,0.0,0.02
A8,35.0,A5,A122,0.0,0.03,0.09
A13,30.0,A6,A15,0.14,0.03,0.0
A13,27.0,A1,A8,0.87,0.38,0.0
A4,28.0,A4,A233,0.05,0.0,0.0
A20,15.0,A11,A21,0.0,0.0,0.1
A1,32.0,A1,A1,0.0,0.0,0.06
A8,34.0,A7,A127,0.0,0.0,0.01
A4,26.0,A1,A2,0.29,0.06,0.01
A5,36.0,A7,A44,0.0,0.0,0.02
A2,28.0,A4,A15,0.44,0.01,0.0
A13,29.0,A8,A37,0.02,0.0,0.0
A2,29.0,A7,A12,0.24,0.11,0.0
A2,29.0,A4,A52,0.09,0.0,0.0
A3,23.0,A11,A26,0.38,0.29,0.0
A2,28.0,A4,A15,0.0,0.01,0.0
A2,26.0,A6,A31,0.05,0.0,0.0
A1,28.0,A5,A29,0.14,0.02,0.16
A12,19.0,A6,A45,0.12,0.08,0.0
A11,21.0,A8,A7,1.23,0.83,0.0
A8,31.0,A0,A63,0.04,0.0,0.0
A6,23.0,A8,A90,0.19,0.05,0.0
A22,34.0,A4,A4,0.11,0.05,0.0
A8,36.0,A4,A257,0.0,0.0,0.04
A13,29.0,A2,A11,1.43,0.16,0.0
,35.0,A6,A31,1.93,0.14,0.0
A11,26.0,A10,A39,0.0,0.03,0.0
A5,35.0,A5,A14,0.0,0.0,0.05
A13,28.0,A8,A15,0.23,0.0,0.0
A15,23.0,A3,A12,0.26,0.07,0.0
A22,34.0,A7,A93,0.0,0.0,0.01
A11,27.0,A9,A24,0.01,0.0,0.0
A3,27.0,A6,A7,2.14,0.08,0.0
A2,26.0,A8,A5,0.0,0.0,0.12
A0,22.0,A6,A21,0.02,0.01,0.0
A3,24.0,A1,A12,0.35,0.27,0.0
A2,28.0,A8,A15,0.48,0.04,0.0
A2,28.0,A7,A6,0.04,0.01,0.0
A5,34.0,A1,A22,0.0,0.0,0.06
A1,25.0,A7,A18,0.19,0.41,0.0
A0,24.0,A9,A1,0.09,0.03,0.0
A1,26.0,A5,A25,0.15,0.0,0.07
A14,35.0,A1,A6,0.0,0.04,0.0
A2,31.0,A1,A39,0.1,0.06,0.0
A10,19.0,A10,A1,0.0,0.0,0.04
A22,33.0,A10,A24,0.11,0.04,0.0
A3,21.0,A1,A18,0.23,0.18,0.0
A6,24.0,A11,A43,0.17,0.04,0.0
A5,34.0,A7,A171,0.05,0.0,0.0
A11,31.0,A1,A7,0.16,0.45,0.0
A2,27.0,A1,A54,0.13,0.0,0.0
A12,20.0,A1,A15,0.09,0.06,0.0
A1,27.0,A5,A39,0.07,0.0,0.0
A9,31.0,A6,A15,0.12,0.0,0.0
A2,28.0,A6,A15,0.05,0.0,0.0
A6,22.0,A9,A5,0.02,0.01,0.0
A10,19.0,A9,A34,0.32,0.07,0.0
A18,32.0,A1,A15,0.19,0.13,0.0
A2,29.0,A4,A135,0.0,0.01,0.0
A16,21.0,A1,A7,0.94,0.62,0.1
A8,34.0,A2,A39,0.0,0.0,0.11
A12,20.0,A9,A21,0.58,0.39,0.0
A8,31.0,A0,A104,0.0,0.06,0.0
A15,25.0,A3,A7,0.13,0.03,0.0
A3,27.0,A4,A18,0.0,0.05,0.0
,29.0,A8,A288,0.02,0.0,0.0
A13,28.0,A4,A54,0.19,0.01,0.0
A3,21.0,A6,A12,0.14,0.11,0.0
A3,27.0,A3,A36,0.0,0.0,0.04
A2,29.0,A8,A7,0.12,0.0,0.0
A11,32.0,A7,A292,0.0,0.13,0.0
A10,19.0,A6,A7,0.27,0.01,0.0
A1,27.0,A2,A14,0.01,0.0,0.0
,22.0,A6,A18,0.09,0.07,0.0
A10,18.0,A0,A5,0.06,0.02,0.13
A3,25.0,A5,A123,0.0,0.0,0.16
,24.0,A5,A24,0.41,0.11,0.0
A2,28.0,A9,A89,0.03,0.0,0.0
A3,27.0,A9,A231,0.03,0.03,0.0
A0,23.0,A3,A1,0.11,0.04,0.0
A5,35.0,A7,A286,0.0,0.0,0.02
A9,32.0,A1,A24,0.35,0.52,0.0
A15,22.0,A6,A39,0.17,0.04,0.0
A10,19.0,A0,A15,0.1,0.02,0.0
A1,30.0,A5,A122,0.06,0.0,0.02
A6,25.0,A1,A2,0.83,0.28,0.0
A16,20.0,A6,A5,0.0,0.0,0.25
A23,12.0,A11,A39,0.0,0.0,0.13
,7.0,A0,A5,0.45,0.06,0.42
A3,21.0,A8,A317,0.0,0.0,0.04
A4,32.0,A1,A39,0.11,0.02,0.02
A12,19.0,A6,A7,0.79,0.54,0.0
A4,31.0,A9,A7,0.18,0.22,0.0
A5,35.0,A10,A22,0.0,0.0,0.02
A9,32.0,A11,A37,0.38,0.39,0.06
A15,23.0,A5,A34,0.54,0.21,0.31
A11,30.0,A1,A31,0.0,0.08,0.0
A12,18.0,A11,A5,0.04,0.02,0.0
,31.0,A1,A11,0.16,0.28,0.0
A13,29.0,A6,A43,0.16,0.0,0.0
A3,27.0,A7,A5,0.0,0.0,0.03
A2,30.0,A5,A24,0.22,0.01,0.0
A12,17.0,A7,A51,0.05,0.04,0.0
A14,33.0,A6,A31,0.89,0.31,0.01
A11,36.0,A6,A101,0.0,0.03,0.0
A2,27.0,A4,A39,0.12,0.0,0.0
A13,29.0,A11,A125,0.31,0.0,0.0
A2,25.0,A5,A34,1.16,0.06,0.83
A9,33.0,A9,A6,0.02,0.02,0.0
A3,23.0,A8,A90,0.24,0.18,0.0
A1,32.0,A1,A42,0.0,0.0,0.02
A6,24.0,A4,A4,0.04,0.01,0.0
A22,34.0,A1,A31,2.66,2.01,0.0
A4,35.0,A0,A24,0.08,0.0,0.0
A8,32.0,A5,A329,0.31,0.0,0.21
A2,30.0,A11,A24,0.22,0.01,0.0
A2,29.0,A9,A24,0.13,0.02,0.0
A0,23.0,A9,A61,0.02,0.01,0.0
A1,30.0,A10,A18,0.0,0.0,0.03
A4,29.0,A1,A14,0.11,0.09,0.0
,28.0,A6,A7,0.12,0.14,0.0
A1,29.0,A0,A18,0.18,0.27,0.0
A2,31.0,A0,A326,0.02,0.0,0.0
A6,26.0,A6,A31,0.02,0.01,0.0
A9,30.0,A11,A31,0.85,0.47,0.02
A11,30.0,A9,A8,0.0,0.04,0.0
A5,35.0,A1,A13,0.0,0.0,0.01
A15,26.0,A0,A39,0.12,0.03,0.0
A4,29.0,A10,A39,0.11,0.03,0.0
A11,30.0,A1,A10,0.0,0.01,0.0
A13,30.0,A7,A15,0.22,0.47,0.0
A2,27.0,A10,A39,0.2,0.0,0.0
A12,17.0,A6,A202,0.0,0.0,1.96
A22,35.0,A1,A320,0.0,0.01,0.0
A12,19.0,A8,A5,0.0,0.0,0.27
A25,20.0,A7,A39,0.0,0.0,0.11
A8,36.0,A1,A73,0.0,0.0,0.55
A20,17.0,A5,A39,0.0,0.0,0.11
A4,29.0,A6,A6,0.0,0.01,0.0
A2,,A0,A35,0.01,0.0,0.0
,18.0,A6,A7,1.43,0.05,0.0
A2,26.0,A0,A24,0.12,0.0,0.0
A4,28.0,A1,A31,0.09,0.4,0.0
A0,23.0,A8,A54,0.08,0.03,0.0
A13,29.0,A4,A54,0.04,0.0,0.0
A7,14.0,A2,A58,0.0,0.0,0.81
A11,32.0,A5,A24,0.84,0.76,0.0
A3,29.0,A1,A11,0.14,0.03,0.0
A11,23.0,A5,A545,0.0,0.19,0.0
A3,23.0,A4,A18,0.09,0.07,0.0
A13,29.0,A1,A10,0.48,0.32,0.2
A13,30.0,A6,A58,0.15,0.07,0.0
,36.0,A1,A171,0.03,0.07,0.0
A4,27.0,A6,A98,0.04,0.0,0.0
A6,22.0,A9,A4,0.09,0.03,0.0
A2,28.0,A5,A123,0.0,0.0,0.07
A1,30.0,A7,A91,0.0,0.0,0.02
A9,29.0,A6,A5,0.0,0.0,0.15
A2,27.0,A0,A34,0.26,0.04,0.24
A3,24.0,A4,A65,0.07,0.05,0.0
A3,24.0,A4,A338,0.07,0.05,0.0
A2,25.0,A0,A39,1.22,1.57,0.06
A4,30.0,A11,A22,0.06,0.02,0.0
A3,20.0,A6,A132,0.0,0.0,0.08
A12,15.0,A7,A546,0.0,0.0,0.03
A4,25.0,A9,A7,1.0,0.17,0.02
A4,31.0,A5,A17,5.03,2.86,0.1
A12,17.0,A6,A5,0.0,0.0,0.56
A0,22.0,A5,A1,0.0,0.0,0.19
A9,28.0,A1,A65,0.07,0.04,0.0
A15,25.0,A6,A34,0.98,0.38,0.2
A13,28.0,A1,A31,0.53,0.02,0.0
A3,20.0,A6,A5,0.0,0.0,0.2
A8,33.0,A5,A257,0.0,0.0,0.01
A23,10.0,A1,A39,1.86,0.55,0.11
,31.0,A0,A18,1.82,1.07,0.06
A11,25.0,A1,A100,0.0,0.03,0.0
A12,22.0,A1,A1,0.0,0.0,0.18
A11,32.0,A7,A101,0.0,0.06,0.0
A13,28.0,A6,A6,0.96,0.2,0.0
A15,22.0,A0,A15,0.03,0.01,0.0
A11,31.0,A8,A60,0.0,0.04,0.0
A3,27.0,A5,A39,0.0,0.0,0.02
A8,31.0,A1,A22,0.12,0.05,0.2
A5,31.0,A2,A1,0.08,0.04,0.0
A0,22.0,A5,A34,0.0,0.0,0.39
A13,31.0,A4,A12,0.44,0.08,0.0
A0,23.0,A3,A123,0.02,0.01,0.0
A2,29.0,A4,A387,0.25,0.0,0.0
A4,29.0,A9,A7,0.73,0.97,0.01
A3,29.0,A1,A24,0.08,0.07,0.0
A0,21.0,A0,A12,0.01,0.01,0.0
A14,35.0,A1,A22,0.01,0.0,0.05
A1,29.0,A3,A12,0.25,0.23,0.0
A6,23.0,A9,A2,0.06,0.02,0.0
A13,27.0,A9,A24,0.13,0.0,0.0
A3,27.0,A5,A22,0.0,0.0,0.09
A20,16.0,A7,A39,0.0,0.0,0.08
A0,25.0,A1,A12,0.02,0.01,0.0
A9,29.0,A4,A18,0.11,0.0,0.0
A2,26.0,A5,A2,0.08,0.0,0.0
A17,1.0,A1,A547,0.3,0.02,0.0
A7,13.0,A3,A34,0.52,0.16,1.29
A15,24.0,A0,A31,0.03,0.01,0.0
A8,31.0,A1,A1,0.0,0.0,0.02
A20,18.0,A10,A39,0.0,0.0,0.08
A3,24.0,A11,A7,0.54,0.02,0.0
